UDATE,OBJECTCLAS,UTIME,CHANGENR,OBJECTID,USERNAME
20180130,EINKBELEG,102300,0000001601,2000000108,batch_00
20180130,EINKBELEG,102300,0000001602,2000000108,user_000
20190117,EINKBELEG,110000,0000001603,2000000108,user_003
20190117,EINKBELEG,110000,0000001604,2000000108,user_003
20180130,EINKBELEG,103400,0000001605,2000000109,batch_00
20180130,EINKBELEG,113400,0000001606,2000000109,batch_00
20180130,EINKBELEG,113400,0000001607,2000000109,batch_00
20180130,EINKBELEG,113400,0000001608,2000000109,batch_00
20180130,EINKBELEG,113400,0000001609,2000000109,batch_00
20180130,EINKBELEG,113400,0000001610,2000000109,batch_00
20180130,EINKBELEG,113400,0000001611,2000000109,batch_00
20180130,EINKBELEG,113400,0000001612,2000000109,user_000
20180130,EINKBELEG,111300,0000001613,2000000110,batch_00
20180130,EINKBELEG,121300,0000001614,2000000110,batch_00
20180130,EINKBELEG,121300,0000001615,2000000110,batch_00
20180130,EINKBELEG,121300,0000001616,2000000110,batch_00
20180130,EINKBELEG,121300,0000001617,2000000110,batch_00
20180130,EINKBELEG,121300,0000001618,2000000110,batch_00
20180130,EINKBELEG,121300,0000001619,2000000110,user_000
20180130,EINKBELEG,121300,0000001620,2000000110,batch_00
20180130,EINKBELEG,121700,0000001621,2000000111,batch_00
20180130,EINKBELEG,131700,0000001622,2000000111,batch_00
20180130,EINKBELEG,131700,0000001623,2000000111,batch_00
20180130,EINKBELEG,131700,0000001624,2000000111,batch_00
20180130,EINKBELEG,131700,0000001625,2000000111,batch_00
20180130,EINKBELEG,131700,0000001626,2000000111,batch_00
20180130,EINKBELEG,131700,0000001627,2000000111,batch_00
20180130,EINKBELEG,131700,0000001628,2000000111,user_000
20190117,EINKBELEG,110000,0000001629,2000000111,user_003
20190117,EINKBELEG,110000,0000001630,2000000111,user_003
20180130,EINKBELEG,124900,0000001631,2000000112,batch_00
20180130,EINKBELEG,134900,0000001632,2000000112,batch_00
20180130,EINKBELEG,134900,0000001633,2000000112,batch_00
20180130,EINKBELEG,134900,0000001634,2000000112,batch_00
20180130,EINKBELEG,134900,0000001635,2000000112,batch_00
20180130,EINKBELEG,134900,0000001636,2000000112,batch_00
20180130,EINKBELEG,134900,0000001637,2000000112,batch_00
20180130,EINKBELEG,134900,0000001638,2000000112,user_000
20180130,EINKBELEG,125400,0000001639,2000000113,batch_00
20180130,EINKBELEG,135400,0000001640,2000000113,batch_00
20180130,EINKBELEG,135400,0000001641,2000000113,batch_00
20180130,EINKBELEG,135400,0000001642,2000000113,batch_00
20180130,EINKBELEG,135400,0000001643,2000000113,batch_00
20180130,EINKBELEG,135400,0000001644,2000000113,batch_00
20180130,EINKBELEG,135400,0000001645,2000000113,batch_00
20180130,EINKBELEG,135400,0000001646,2000000113,user_000
20180130,EINKBELEG,134100,0000001647,2000000114,batch_00
20180130,EINKBELEG,144100,0000001648,2000000114,batch_00
20180130,EINKBELEG,144100,0000001649,2000000114,batch_00
20180130,EINKBELEG,144100,0000001650,2000000114,batch_00
20180130,EINKBELEG,144100,0000001651,2000000114,batch_00
20180130,EINKBELEG,144100,0000001652,2000000114,batch_00
20180130,EINKBELEG,144100,0000001653,2000000114,user_000
20180130,EINKBELEG,144100,0000001654,2000000114,batch_00
20180724,EINKBELEG,101000,0000001655,2000000114,user_009
20180724,EINKBELEG,121100,0000001656,2000000114,user_009
20180724,EINKBELEG,121100,0000001657,2000000114,user_009
20180724,EINKBELEG,121100,0000001658,2000000114,user_009
20180724,EINKBELEG,133800,0000001659,2000000114,batch_00
20180724,EINKBELEG,133800,0000001660,2000000114,batch_00
20180724,EINKBELEG,133800,0000001661,2000000114,batch_00
20180724,EINKBELEG,133800,0000001662,2000000114,user_000
20181211,EINKBELEG,004000,0000001663,2000000114,user_021
20181211,EINKBELEG,014300,0000001664,2000000114,user_021
20181211,EINKBELEG,014300,0000001665,2000000114,user_021
20181211,EINKBELEG,014300,0000001666,2000000114,user_021
20181211,EINKBELEG,083800,0000001667,2000000114,batch_00
20181211,EINKBELEG,083800,0000001668,2000000114,batch_00
20181211,EINKBELEG,083800,0000001669,2000000114,batch_00
20190117,EINKBELEG,110000,0000001670,2000000114,user_003
20190117,EINKBELEG,110000,0000001671,2000000114,user_003
20180130,EINKBELEG,134000,0000001672,2000000115,batch_00
20180130,EINKBELEG,144000,0000001673,2000000115,batch_00
20180130,EINKBELEG,144000,0000001674,2000000115,batch_00
20180130,EINKBELEG,144000,0000001675,2000000115,batch_00
20180130,EINKBELEG,144000,0000001676,2000000115,batch_00
20180130,EINKBELEG,144000,0000001677,2000000115,batch_00
20180130,EINKBELEG,144000,0000001678,2000000115,batch_00
20180130,EINKBELEG,144000,0000001679,2000000115,user_000
20180320,EINKBELEG,225900,0000001680,2000000115,NONE
20180426,EINKBELEG,061000,0000001681,2000000115,user_014
20180426,EINKBELEG,081100,0000001682,2000000115,user_014
20180426,EINKBELEG,081100,0000001683,2000000115,user_014
20180426,EINKBELEG,081100,0000001684,2000000115,user_014
20180426,EINKBELEG,110400,0000001685,2000000115,batch_00
20180426,EINKBELEG,110400,0000001686,2000000115,batch_00
20180426,EINKBELEG,110400,0000001687,2000000115,batch_00
20180426,EINKBELEG,110400,0000001688,2000000115,user_000
20180525,EINKBELEG,060900,0000001689,2000000115,user_011
20180531,EINKBELEG,093200,0000001690,2000000115,user_010
20180531,EINKBELEG,113300,0000001691,2000000115,user_010
20180531,EINKBELEG,113300,0000001692,2000000115,user_010
20180531,EINKBELEG,113300,0000001693,2000000115,user_010
20180531,EINKBELEG,134100,0000001694,2000000115,batch_00
20180531,EINKBELEG,134100,0000001695,2000000115,batch_00
20180531,EINKBELEG,134100,0000001696,2000000115,batch_00
20180531,EINKBELEG,134100,0000001697,2000000115,user_000
20190117,EINKBELEG,110000,0000001698,2000000115,user_003
20190117,EINKBELEG,110000,0000001699,2000000115,user_003
20180131,EINKBELEG,061500,0000001700,2000000116,batch_00
20180131,EINKBELEG,071500,0000001701,2000000116,batch_00
20180131,EINKBELEG,071500,0000001702,2000000116,batch_00
20180131,EINKBELEG,071500,0000001703,2000000116,batch_00
20180131,EINKBELEG,071500,0000001704,2000000116,batch_00
20180131,EINKBELEG,071500,0000001705,2000000116,batch_00
20180131,EINKBELEG,071500,0000001706,2000000116,batch_00
20180131,EINKBELEG,071500,0000001707,2000000116,user_000
20180309,EINKBELEG,225900,0000001708,2000000116,NONE
20181024,EINKBELEG,142100,0000001709,2000000116,user_012
20181025,EINKBELEG,002300,0000001710,2000000116,batch_02
20180131,EINKBELEG,084000,0000001711,2000000117,batch_00
20180131,EINKBELEG,094000,0000001712,2000000117,batch_00
20180131,EINKBELEG,094000,0000001713,2000000117,batch_00
20180131,EINKBELEG,094000,0000001714,2000000117,batch_00
20180131,EINKBELEG,094000,0000001715,2000000117,batch_00
20180131,EINKBELEG,094000,0000001716,2000000117,batch_00
20180131,EINKBELEG,094000,0000001717,2000000117,batch_00
20180131,EINKBELEG,094000,0000001718,2000000117,user_000
20180131,EINKBELEG,084000,0000001719,2000000117,batch_00
20180131,EINKBELEG,094000,0000001720,2000000117,batch_00
20180131,EINKBELEG,094000,0000001721,2000000117,batch_00
20180131,EINKBELEG,094000,0000001722,2000000117,batch_00
20180131,EINKBELEG,094000,0000001723,2000000117,batch_00
20180131,EINKBELEG,094000,0000001724,2000000117,batch_00
20180131,EINKBELEG,094000,0000001725,2000000117,batch_00
20180131,EINKBELEG,094000,0000001726,2000000117,user_000
20180131,EINKBELEG,084000,0000001727,2000000117,batch_00
20180131,EINKBELEG,094000,0000001728,2000000117,batch_00
20180131,EINKBELEG,094000,0000001729,2000000117,batch_00
20180131,EINKBELEG,094000,0000001730,2000000117,batch_00
20180131,EINKBELEG,094000,0000001731,2000000117,batch_00
20180131,EINKBELEG,094000,0000001732,2000000117,batch_00
20180131,EINKBELEG,094000,0000001733,2000000117,batch_00
20180131,EINKBELEG,094000,0000001734,2000000117,user_000
20180131,EINKBELEG,084000,0000001735,2000000117,batch_00
20180131,EINKBELEG,094000,0000001736,2000000117,batch_00
20180131,EINKBELEG,094000,0000001737,2000000117,batch_00
20180131,EINKBELEG,094000,0000001738,2000000117,batch_00
20180131,EINKBELEG,094000,0000001739,2000000117,batch_00
20180131,EINKBELEG,094000,0000001740,2000000117,batch_00
20180131,EINKBELEG,094000,0000001741,2000000117,batch_00
20180131,EINKBELEG,094000,0000001742,2000000117,user_000
20180131,EINKBELEG,084000,0000001743,2000000117,batch_00
20180131,EINKBELEG,094000,0000001744,2000000117,batch_00
20180131,EINKBELEG,094000,0000001745,2000000117,batch_00
20180131,EINKBELEG,094000,0000001746,2000000117,batch_00
20180131,EINKBELEG,094000,0000001747,2000000117,batch_00
20180131,EINKBELEG,094000,0000001748,2000000117,batch_00
20180131,EINKBELEG,094000,0000001749,2000000117,batch_00
20180131,EINKBELEG,094000,0000001750,2000000117,user_000
20180131,EINKBELEG,084000,0000001751,2000000117,batch_00
20180131,EINKBELEG,094000,0000001752,2000000117,batch_00
20180131,EINKBELEG,094000,0000001753,2000000117,batch_00
20180131,EINKBELEG,094000,0000001754,2000000117,batch_00
20180131,EINKBELEG,094000,0000001755,2000000117,batch_00
20180131,EINKBELEG,094000,0000001756,2000000117,batch_00
20180131,EINKBELEG,094000,0000001757,2000000117,batch_00
20180131,EINKBELEG,094000,0000001758,2000000117,user_000
20180131,EINKBELEG,110600,0000001759,2000000118,batch_00
20180131,EINKBELEG,120600,0000001760,2000000118,batch_00
20180131,EINKBELEG,120600,0000001761,2000000118,batch_00
20180131,EINKBELEG,120600,0000001762,2000000118,batch_00
20180131,EINKBELEG,120600,0000001763,2000000118,batch_00
20180131,EINKBELEG,120600,0000001764,2000000118,batch_00
20180131,EINKBELEG,120600,0000001765,2000000118,batch_00
20180131,EINKBELEG,120600,0000001766,2000000118,user_000
20180131,EINKBELEG,121200,0000001767,2000000119,batch_00
20180131,EINKBELEG,131200,0000001768,2000000119,batch_00
20180131,EINKBELEG,131200,0000001769,2000000119,batch_00
20180131,EINKBELEG,131200,0000001770,2000000119,batch_00
20180131,EINKBELEG,131300,0000001771,2000000119,batch_00
20180131,EINKBELEG,131300,0000001772,2000000119,batch_00
20180131,EINKBELEG,131300,0000001773,2000000119,batch_00
20180131,EINKBELEG,131300,0000001774,2000000119,user_000
20180131,EINKBELEG,130300,0000001775,2000000120,batch_00
20180131,EINKBELEG,140300,0000001776,2000000120,batch_00
20180131,EINKBELEG,140300,0000001777,2000000120,batch_00
20180131,EINKBELEG,140300,0000001778,2000000120,batch_00
20180131,EINKBELEG,140400,0000001779,2000000120,batch_00
20180131,EINKBELEG,140400,0000001780,2000000120,batch_00
20180131,EINKBELEG,140500,0000001781,2000000120,batch_00
20180131,EINKBELEG,140500,0000001782,2000000120,user_000
20180201,EINKBELEG,065200,0000001783,2000000121,batch_00
20180201,EINKBELEG,075200,0000001784,2000000121,batch_00
20180201,EINKBELEG,075200,0000001785,2000000121,batch_00
20180201,EINKBELEG,075200,0000001786,2000000121,batch_00
20180201,EINKBELEG,075200,0000001787,2000000121,batch_00
20180201,EINKBELEG,075200,0000001788,2000000121,batch_00
20180201,EINKBELEG,075200,0000001789,2000000121,batch_00
20180201,EINKBELEG,075200,0000001790,2000000121,user_000
20180201,EINKBELEG,065200,0000001791,2000000121,batch_00
20180201,EINKBELEG,075200,0000001792,2000000121,batch_00
20180201,EINKBELEG,075200,0000001793,2000000121,batch_00
20180201,EINKBELEG,075200,0000001794,2000000121,batch_00
20180201,EINKBELEG,075200,0000001795,2000000121,batch_00
20180201,EINKBELEG,075200,0000001796,2000000121,batch_00
20180201,EINKBELEG,075200,0000001797,2000000121,batch_00
20180201,EINKBELEG,075200,0000001798,2000000121,user_000
20180201,EINKBELEG,065200,0000001799,2000000121,batch_00
20180201,EINKBELEG,075200,0000001800,2000000121,batch_00
20180201,EINKBELEG,075200,0000001801,2000000121,batch_00
20180201,EINKBELEG,075200,0000001802,2000000121,batch_00
20180201,EINKBELEG,075200,0000001803,2000000121,batch_00
20180201,EINKBELEG,075200,0000001804,2000000121,batch_00
20180201,EINKBELEG,075200,0000001805,2000000121,batch_00
20180201,EINKBELEG,075200,0000001806,2000000121,user_000
20180201,EINKBELEG,065200,0000001807,2000000121,batch_00
20180201,EINKBELEG,075200,0000001808,2000000121,batch_00
20180201,EINKBELEG,075200,0000001809,2000000121,batch_00
20180201,EINKBELEG,075200,0000001810,2000000121,batch_00
20180201,EINKBELEG,075200,0000001811,2000000121,batch_00
20180201,EINKBELEG,075200,0000001812,2000000121,batch_00
20180201,EINKBELEG,075200,0000001813,2000000121,batch_00
20180201,EINKBELEG,075200,0000001814,2000000121,user_000
20180201,EINKBELEG,065200,0000001815,2000000121,batch_00
20180201,EINKBELEG,075200,0000001816,2000000121,batch_00
20180201,EINKBELEG,075200,0000001817,2000000121,batch_00
20180201,EINKBELEG,075200,0000001818,2000000121,batch_00
20180201,EINKBELEG,075200,0000001819,2000000121,batch_00
20180201,EINKBELEG,075200,0000001820,2000000121,batch_00
20180201,EINKBELEG,075200,0000001821,2000000121,batch_00
20180201,EINKBELEG,075200,0000001822,2000000121,user_000
20180201,EINKBELEG,065200,0000001823,2000000121,batch_00
20180201,EINKBELEG,075200,0000001824,2000000121,batch_00
20180201,EINKBELEG,075200,0000001825,2000000121,batch_00
20180201,EINKBELEG,075200,0000001826,2000000121,batch_00
20180201,EINKBELEG,075200,0000001827,2000000121,batch_00
20180201,EINKBELEG,075200,0000001828,2000000121,batch_00
20180201,EINKBELEG,075200,0000001829,2000000121,batch_00
20180201,EINKBELEG,075200,0000001830,2000000121,user_000
20180201,EINKBELEG,065200,0000001831,2000000121,batch_00
20180201,EINKBELEG,075200,0000001832,2000000121,batch_00
20180201,EINKBELEG,075200,0000001833,2000000121,batch_00
20180201,EINKBELEG,075200,0000001834,2000000121,batch_00
20180201,EINKBELEG,075200,0000001835,2000000121,batch_00
20180201,EINKBELEG,075200,0000001836,2000000121,batch_00
20180201,EINKBELEG,075200,0000001837,2000000121,batch_00
20180201,EINKBELEG,075200,0000001838,2000000121,user_000
20180201,EINKBELEG,065200,0000001839,2000000121,batch_00
20180201,EINKBELEG,075200,0000001840,2000000121,batch_00
20180201,EINKBELEG,075200,0000001841,2000000121,batch_00
20180201,EINKBELEG,075200,0000001842,2000000121,batch_00
20180201,EINKBELEG,075200,0000001843,2000000121,batch_00
20180201,EINKBELEG,075200,0000001844,2000000121,batch_00
20180201,EINKBELEG,075200,0000001845,2000000121,batch_00
20180201,EINKBELEG,075200,0000001846,2000000121,user_000
20180201,EINKBELEG,065200,0000001847,2000000121,batch_00
20180201,EINKBELEG,075200,0000001848,2000000121,batch_00
20180201,EINKBELEG,075200,0000001849,2000000121,batch_00
20180201,EINKBELEG,075200,0000001850,2000000121,batch_00
20180201,EINKBELEG,075200,0000001851,2000000121,batch_00
20180201,EINKBELEG,075200,0000001852,2000000121,batch_00
20180201,EINKBELEG,075200,0000001853,2000000121,batch_00
20180201,EINKBELEG,075200,0000001854,2000000121,user_000
20180201,EINKBELEG,065200,0000001855,2000000121,batch_00
20180201,EINKBELEG,075200,0000001856,2000000121,batch_00
20180201,EINKBELEG,075200,0000001857,2000000121,batch_00
20180201,EINKBELEG,075200,0000001858,2000000121,batch_00
20180201,EINKBELEG,075200,0000001859,2000000121,batch_00
20180201,EINKBELEG,075200,0000001860,2000000121,batch_00
20180201,EINKBELEG,075200,0000001861,2000000121,batch_00
20180201,EINKBELEG,075200,0000001862,2000000121,user_000
20180201,EINKBELEG,065200,0000001863,2000000121,batch_00
20180201,EINKBELEG,075200,0000001864,2000000121,batch_00
20180201,EINKBELEG,075200,0000001865,2000000121,batch_00
20180201,EINKBELEG,075200,0000001866,2000000121,batch_00
20180201,EINKBELEG,075200,0000001867,2000000121,batch_00
20180201,EINKBELEG,075200,0000001868,2000000121,batch_00
20180201,EINKBELEG,075200,0000001869,2000000121,batch_00
20180201,EINKBELEG,075200,0000001870,2000000121,user_000
20180201,EINKBELEG,091300,0000001871,2000000122,batch_00
20180201,EINKBELEG,101300,0000001872,2000000122,batch_00
20180201,EINKBELEG,101300,0000001873,2000000122,batch_00
20180201,EINKBELEG,101300,0000001874,2000000122,batch_00
20180201,EINKBELEG,101300,0000001875,2000000122,batch_00
20180201,EINKBELEG,101300,0000001876,2000000122,batch_00
20180201,EINKBELEG,101300,0000001877,2000000122,batch_00
20180201,EINKBELEG,101300,0000001878,2000000122,user_000
20180223,EINKBELEG,083400,0000001879,2000000122,user_022
20180223,EINKBELEG,093800,0000001880,2000000122,user_022
20180223,EINKBELEG,093800,0000001881,2000000122,user_022
20180223,EINKBELEG,093800,0000001882,2000000122,user_022
20180407,EINKBELEG,212400,0000001883,2000000122,batch_00
20180407,EINKBELEG,212400,0000001884,2000000122,batch_00
20180407,EINKBELEG,212400,0000001885,2000000122,batch_00
20180407,EINKBELEG,212400,0000001886,2000000122,user_000
20180201,EINKBELEG,095000,0000001887,2000000123,batch_00
20180201,EINKBELEG,105000,0000001888,2000000123,batch_00
20180201,EINKBELEG,105000,0000001889,2000000123,batch_00
20180201,EINKBELEG,105000,0000001890,2000000123,batch_00
20180201,EINKBELEG,105000,0000001891,2000000123,batch_00
20180201,EINKBELEG,105000,0000001892,2000000123,batch_00
20180201,EINKBELEG,105000,0000001893,2000000123,batch_00
20180201,EINKBELEG,105000,0000001894,2000000123,user_000
20180201,EINKBELEG,095000,0000001895,2000000123,batch_00
20180201,EINKBELEG,105000,0000001896,2000000123,batch_00
20180201,EINKBELEG,105000,0000001897,2000000123,batch_00
20180201,EINKBELEG,105000,0000001898,2000000123,batch_00
20180201,EINKBELEG,105000,0000001899,2000000123,batch_00
20180201,EINKBELEG,105000,0000001900,2000000123,batch_00
20180201,EINKBELEG,105000,0000001901,2000000123,batch_00
20180201,EINKBELEG,105000,0000001902,2000000123,user_000
20180201,EINKBELEG,095000,0000001903,2000000123,batch_00
20180201,EINKBELEG,105000,0000001904,2000000123,batch_00
20180201,EINKBELEG,105000,0000001905,2000000123,batch_00
20180201,EINKBELEG,105000,0000001906,2000000123,batch_00
20180201,EINKBELEG,105000,0000001907,2000000123,batch_00
20180201,EINKBELEG,105000,0000001908,2000000123,batch_00
20180201,EINKBELEG,105000,0000001909,2000000123,batch_00
20180201,EINKBELEG,105000,0000001910,2000000123,user_000
20180201,EINKBELEG,095000,0000001911,2000000123,batch_00
20180201,EINKBELEG,105000,0000001912,2000000123,batch_00
20180201,EINKBELEG,105000,0000001913,2000000123,batch_00
20180201,EINKBELEG,105000,0000001914,2000000123,batch_00
20180201,EINKBELEG,105000,0000001915,2000000123,batch_00
20180201,EINKBELEG,105000,0000001916,2000000123,batch_00
20180201,EINKBELEG,105000,0000001917,2000000123,batch_00
20180201,EINKBELEG,105000,0000001918,2000000123,user_000
20180201,EINKBELEG,095000,0000001919,2000000123,batch_00
20180201,EINKBELEG,105000,0000001920,2000000123,batch_00
20180201,EINKBELEG,105000,0000001921,2000000123,batch_00
20180201,EINKBELEG,105000,0000001922,2000000123,batch_00
20180201,EINKBELEG,105000,0000001923,2000000123,batch_00
20180201,EINKBELEG,105000,0000001924,2000000123,batch_00
20180201,EINKBELEG,105000,0000001925,2000000123,batch_00
20180201,EINKBELEG,105000,0000001926,2000000123,user_000
20180201,EINKBELEG,095000,0000001927,2000000124,batch_00
20180201,EINKBELEG,105000,0000001928,2000000124,batch_00
20180201,EINKBELEG,105000,0000001929,2000000124,batch_00
20180201,EINKBELEG,105000,0000001930,2000000124,batch_00
20180201,EINKBELEG,105000,0000001931,2000000124,batch_00
20180201,EINKBELEG,105000,0000001932,2000000124,batch_00
20180201,EINKBELEG,105000,0000001933,2000000124,user_000
20180201,EINKBELEG,105000,0000001934,2000000124,batch_00
20180201,EINKBELEG,095000,0000001935,2000000124,batch_00
20180201,EINKBELEG,105000,0000001936,2000000124,batch_00
20180201,EINKBELEG,105000,0000001937,2000000124,batch_00
20180201,EINKBELEG,105000,0000001938,2000000124,batch_00
20180201,EINKBELEG,105000,0000001939,2000000124,batch_00
20180201,EINKBELEG,105000,0000001940,2000000124,batch_00
20180201,EINKBELEG,105000,0000001941,2000000124,user_000
20180201,EINKBELEG,105000,0000001942,2000000124,batch_00
20180201,EINKBELEG,095000,0000001943,2000000125,batch_00
20180201,EINKBELEG,105000,0000001944,2000000125,batch_00
20180201,EINKBELEG,105000,0000001945,2000000125,batch_00
20180201,EINKBELEG,105000,0000001946,2000000125,batch_00
20180201,EINKBELEG,105000,0000001947,2000000125,batch_00
20180201,EINKBELEG,105000,0000001948,2000000125,batch_00
20180201,EINKBELEG,105000,0000001949,2000000125,batch_00
20180201,EINKBELEG,105000,0000001950,2000000125,user_000
20180201,EINKBELEG,095000,0000001951,2000000125,batch_00
20180201,EINKBELEG,105000,0000001952,2000000125,batch_00
20180201,EINKBELEG,105000,0000001953,2000000125,batch_00
20180201,EINKBELEG,105000,0000001954,2000000125,batch_00
20180201,EINKBELEG,105000,0000001955,2000000125,batch_00
20180201,EINKBELEG,105000,0000001956,2000000125,batch_00
20180201,EINKBELEG,105000,0000001957,2000000125,batch_00
20180201,EINKBELEG,105000,0000001958,2000000125,user_000
20180201,EINKBELEG,101400,0000001959,2000000126,batch_00
20180201,EINKBELEG,111400,0000001960,2000000126,batch_00
20180201,EINKBELEG,111400,0000001961,2000000126,batch_00
20180201,EINKBELEG,111400,0000001962,2000000126,batch_00
20180201,EINKBELEG,111400,0000001963,2000000126,batch_00
20180201,EINKBELEG,111400,0000001964,2000000126,batch_00
20180201,EINKBELEG,111400,0000001965,2000000126,user_000
20180201,EINKBELEG,111400,0000001966,2000000126,batch_00
20180201,EINKBELEG,101400,0000001967,2000000126,batch_00
20180201,EINKBELEG,111400,0000001968,2000000126,batch_00
20180201,EINKBELEG,111400,0000001969,2000000126,batch_00
20180201,EINKBELEG,111400,0000001970,2000000126,batch_00
20180201,EINKBELEG,111400,0000001971,2000000126,batch_00
20180201,EINKBELEG,111400,0000001972,2000000126,batch_00
20180201,EINKBELEG,111400,0000001973,2000000126,user_000
20180201,EINKBELEG,111400,0000001974,2000000126,batch_00
20180201,EINKBELEG,101400,0000001975,2000000126,batch_00
20180201,EINKBELEG,111400,0000001976,2000000126,batch_00
20180201,EINKBELEG,111400,0000001977,2000000126,batch_00
20180201,EINKBELEG,111400,0000001978,2000000126,batch_00
20180201,EINKBELEG,111400,0000001979,2000000126,batch_00
20180201,EINKBELEG,111400,0000001980,2000000126,batch_00
20180201,EINKBELEG,111400,0000001981,2000000126,user_000
20180201,EINKBELEG,111400,0000001982,2000000126,batch_00
20180201,EINKBELEG,153900,0000001983,2000000127,batch_00
20180201,EINKBELEG,163900,0000001984,2000000127,batch_00
20180201,EINKBELEG,163900,0000001985,2000000127,batch_00
20180201,EINKBELEG,163900,0000001986,2000000127,batch_00
20180201,EINKBELEG,163900,0000001987,2000000127,batch_00
20180201,EINKBELEG,163900,0000001988,2000000127,batch_00
20180201,EINKBELEG,163900,0000001989,2000000127,batch_00
20180201,EINKBELEG,163900,0000001990,2000000127,user_000
20180202,EINKBELEG,132400,0000001991,2000000128,batch_00
20180202,EINKBELEG,142400,0000001992,2000000128,batch_00
20180202,EINKBELEG,142400,0000001993,2000000128,batch_00
20180202,EINKBELEG,142400,0000001994,2000000128,batch_00
20180202,EINKBELEG,142400,0000001995,2000000128,batch_00
20180202,EINKBELEG,142400,0000001996,2000000128,batch_00
20180202,EINKBELEG,142400,0000001997,2000000128,user_000
20180202,EINKBELEG,142400,0000001998,2000000128,batch_00
20180322,EINKBELEG,101200,0000001999,2000000128,user_009
20180322,EINKBELEG,111200,0000002000,2000000128,user_009
20180322,EINKBELEG,111200,0000002001,2000000128,user_009
20180322,EINKBELEG,111200,0000002002,2000000128,user_009
20180322,EINKBELEG,121200,0000002003,2000000128,batch_00
20180322,EINKBELEG,121200,0000002004,2000000128,batch_00
20180322,EINKBELEG,121200,0000002005,2000000128,batch_00
20180322,EINKBELEG,121200,0000002006,2000000128,user_000
20180205,EINKBELEG,074900,0000002007,2000000129,batch_00
20180205,EINKBELEG,084900,0000002008,2000000129,batch_00
20180205,EINKBELEG,084900,0000002009,2000000129,batch_00
20180205,EINKBELEG,084900,0000002010,2000000129,batch_00
20180205,EINKBELEG,084900,0000002011,2000000129,batch_00
20180205,EINKBELEG,084900,0000002012,2000000129,batch_00
20180205,EINKBELEG,084900,0000002013,2000000129,batch_00
20180205,EINKBELEG,084900,0000002014,2000000129,user_000
20180206,EINKBELEG,084600,0000002015,2000000130,batch_00
20180206,EINKBELEG,094600,0000002016,2000000130,batch_00
20180206,EINKBELEG,094600,0000002017,2000000130,batch_00
20180206,EINKBELEG,094600,0000002018,2000000130,batch_00
20180206,EINKBELEG,094600,0000002019,2000000130,batch_00
20180206,EINKBELEG,094600,0000002020,2000000130,batch_00
20180206,EINKBELEG,094600,0000002021,2000000130,batch_00
20180206,EINKBELEG,094600,0000002022,2000000130,user_000
20180206,EINKBELEG,084600,0000002023,2000000130,batch_00
20180206,EINKBELEG,094600,0000002024,2000000130,batch_00
20180206,EINKBELEG,094600,0000002025,2000000130,batch_00
20180206,EINKBELEG,094600,0000002026,2000000130,batch_00
20180206,EINKBELEG,094600,0000002027,2000000130,batch_00
20180206,EINKBELEG,094600,0000002028,2000000130,batch_00
20180206,EINKBELEG,094600,0000002029,2000000130,batch_00
20180206,EINKBELEG,094600,0000002030,2000000130,user_000
20180206,EINKBELEG,125500,0000002031,2000000131,batch_00
20180206,EINKBELEG,135500,0000002032,2000000131,batch_00
20180206,EINKBELEG,135500,0000002033,2000000131,batch_00
20180206,EINKBELEG,135500,0000002034,2000000131,batch_00
20180206,EINKBELEG,135500,0000002035,2000000131,batch_00
20180206,EINKBELEG,135500,0000002036,2000000131,batch_00
20180206,EINKBELEG,135500,0000002037,2000000131,user_000
20180206,EINKBELEG,135500,0000002038,2000000131,batch_00
20180221,EINKBELEG,225900,0000002039,2000000131,NONE
20180306,EINKBELEG,111000,0000002040,2000000131,user_006
20180206,EINKBELEG,125500,0000002041,2000000131,batch_00
20180206,EINKBELEG,135500,0000002042,2000000131,batch_00
20180206,EINKBELEG,135500,0000002043,2000000131,batch_00
20180206,EINKBELEG,135500,0000002044,2000000131,batch_00
20180206,EINKBELEG,135500,0000002045,2000000131,batch_00
20180206,EINKBELEG,135500,0000002046,2000000131,batch_00
20180206,EINKBELEG,135500,0000002047,2000000131,user_000
20180206,EINKBELEG,135500,0000002048,2000000131,batch_00
20180221,EINKBELEG,225900,0000002049,2000000131,NONE
20180306,EINKBELEG,111000,0000002050,2000000131,user_006
20180206,EINKBELEG,131400,0000002051,2000000132,batch_00
20180206,EINKBELEG,141400,0000002052,2000000132,batch_00
20180206,EINKBELEG,141400,0000002053,2000000132,batch_00
20180206,EINKBELEG,141400,0000002054,2000000132,batch_00
20180206,EINKBELEG,141400,0000002055,2000000132,batch_00
20180206,EINKBELEG,141400,0000002056,2000000132,batch_00
20180206,EINKBELEG,141400,0000002057,2000000132,batch_00
20180206,EINKBELEG,141400,0000002058,2000000132,user_000
20180206,EINKBELEG,153600,0000002059,2000000133,batch_00
20180206,EINKBELEG,163600,0000002060,2000000133,batch_00
20180206,EINKBELEG,163600,0000002061,2000000133,batch_00
20180206,EINKBELEG,163600,0000002062,2000000133,batch_00
20180206,EINKBELEG,163600,0000002063,2000000133,batch_00
20180206,EINKBELEG,163600,0000002064,2000000133,batch_00
20180206,EINKBELEG,163600,0000002065,2000000133,batch_00
20180206,EINKBELEG,163600,0000002066,2000000133,user_000
20180207,EINKBELEG,075000,0000002067,2000000134,batch_00
20180207,EINKBELEG,085000,0000002068,2000000134,batch_00
