user,cumulative_net_worth_eur,case_id,timestamp,activity
user_000,12834.0,2000000087_00001,2018-01-25T14:03:00.000Z,Create Purchase Order Item
batch_00,12834.0,2000000087_00001,2018-01-25T14:03:00.000Z,SRM: Change was Transmitted
NONE,12834.0,2000000087_00001,2018-02-08T22:59:00.000Z,Vendor creates invoice
user_000,12834.0,2000000087_00001,2018-03-20T11:10:00.000Z,Record Goods Receipt
NONE,12834.0,2000000087_00001,2018-03-20T11:10:00.000Z,Record Service Entry Sheet
user_001,12834.0,2000000087_00001,2018-03-21T11:15:00.000Z,Record Invoice Receipt
user_002,12834.0,2000000087_00001,2018-04-05T13:51:00.000Z,Clear Invoice
batch_00,5318.0,2000000088_00001,2018-01-25T13:31:00.000Z,SRM: Created
batch_00,5318.0,2000000088_00001,2018-01-25T14:31:00.000Z,SRM: Complete
batch_00,5318.0,2000000088_00001,2018-01-25T14:31:00.000Z,SRM: Awaiting Approval
batch_00,5318.0,2000000088_00001,2018-01-25T14:31:00.000Z,SRM: Document Completed
batch_00,5318.0,2000000088_00001,2018-01-25T14:31:00.000Z,SRM: In Transfer to Execution Syst.
batch_00,5318.0,2000000088_00001,2018-01-25T14:31:00.000Z,SRM: Ordered
user_000,5318.0,2000000088_00001,2018-01-25T14:31:00.000Z,Create Purchase Order Item
batch_00,5318.0,2000000088_00001,2018-01-25T14:31:00.000Z,SRM: Change was Transmitted
user_026,5318.0,2000000088_00001,2018-01-31T13:57:00.000Z,SRM: Created
user_026,5318.0,2000000088_00001,2018-01-31T14:57:00.000Z,SRM: Complete
user_026,5318.0,2000000088_00001,2018-01-31T14:57:00.000Z,SRM: Awaiting Approval
user_026,5318.0,2000000088_00001,2018-01-31T14:57:00.000Z,SRM: Document Completed
batch_00,5318.0,2000000088_00001,2018-01-31T14:57:00.000Z,SRM: In Transfer to Execution Syst.
batch_00,5318.0,2000000088_00001,2018-01-31T14:57:00.000Z,SRM: Ordered
batch_00,5318.0,2000000088_00001,2018-01-31T14:57:00.000Z,SRM: Deleted
user_000,5318.0,2000000088_00001,2018-01-31T14:57:00.000Z,Delete Purchase Order Item
user_026,5318.0,2000000088_00001,2018-01-31T14:58:00.000Z,SRM: In Transfer to Execution Syst.
user_026,5318.0,2000000088_00001,2018-01-31T14:58:00.000Z,SRM: Transaction Completed
user_025,5318.0,2000000088_00001,2018-07-06T12:10:00.000Z,SRM: In Transfer to Execution Syst.
user_025,5318.0,2000000088_00001,2018-07-06T12:10:00.000Z,SRM: In Transfer to Execution Syst.
batch_00,34641.0,2000000089_00001,2018-01-25T14:33:00.000Z,SRM: Created
batch_00,34641.0,2000000089_00001,2018-01-25T15:33:00.000Z,SRM: Complete
batch_00,34641.0,2000000089_00001,2018-01-25T15:33:00.000Z,SRM: Awaiting Approval
batch_00,34641.0,2000000089_00001,2018-01-25T15:33:00.000Z,SRM: Document Completed
batch_00,34641.0,2000000089_00001,2018-01-25T15:34:00.000Z,SRM: In Transfer to Execution Syst.
batch_00,34641.0,2000000089_00001,2018-01-25T15:34:00.000Z,SRM: Ordered
user_000,34641.0,2000000089_00001,2018-01-25T15:34:00.000Z,Create Purchase Order Item
batch_00,34641.0,2000000089_00001,2018-01-25T15:34:00.000Z,SRM: Change was Transmitted
NONE,34641.0,2000000089_00001,2018-02-11T22:59:00.000Z,Vendor creates invoice
user_000,34641.0,2000000089_00001,2018-03-16T12:08:00.000Z,Record Goods Receipt
NONE,34641.0,2000000089_00001,2018-03-16T12:08:00.000Z,Record Service Entry Sheet
user_013,34641.0,2000000089_00001,2018-03-27T10:30:00.000Z,Record Invoice Receipt
user_002,34641.0,2000000089_00001,2018-04-26T09:16:00.000Z,Clear Invoice
batch_00,967.0,2000000090_00001,2018-01-25T15:11:00.000Z,SRM: Created
batch_00,967.0,2000000090_00001,2018-01-25T16:11:00.000Z,SRM: Complete
batch_00,967.0,2000000090_00001,2018-01-25T16:11:00.000Z,SRM: Awaiting Approval
batch_00,967.0,2000000090_00001,2018-01-25T16:11:00.000Z,SRM: Document Completed
batch_00,967.0,2000000090_00001,2018-01-25T16:11:00.000Z,SRM: In Transfer to Execution Syst.
batch_00,967.0,2000000090_00001,2018-01-25T16:11:00.000Z,SRM: Ordered
user_000,967.0,2000000090_00001,2018-01-25T16:11:00.000Z,Create Purchase Order Item
batch_00,967.0,2000000090_00001,2018-01-25T16:11:00.000Z,SRM: Change was Transmitted
NONE,967.0,2000000090_00001,2018-01-30T22:59:00.000Z,Vendor creates invoice
user_000,967.0,2000000090_00001,2018-01-31T08:28:00.000Z,Record Goods Receipt
batch_00,967.0,2000000090_00001,2018-02-02T11:59:00.000Z,Record Invoice Receipt
user_002,967.0,2000000090_00001,2018-02-22T15:17:00.000Z,Clear Invoice
batch_00,5629.0,2000000091_00001,2018-01-26T06:11:00.000Z,SRM: Created
batch_00,5629.0,2000000091_00001,2018-01-26T07:11:00.000Z,SRM: Complete
batch_00,5629.0,2000000091_00001,2018-01-26T07:11:00.000Z,SRM: Awaiting Approval
batch_00,5629.0,2000000091_00001,2018-01-26T07:11:00.000Z,SRM: Document Completed
batch_00,5629.0,2000000091_00001,2018-01-26T07:11:00.000Z,SRM: In Transfer to Execution Syst.
batch_00,5629.0,2000000091_00001,2018-01-26T07:11:00.000Z,SRM: Ordered
batch_00,5629.0,2000000091_00001,2018-01-26T07:11:00.000Z,SRM: Change was Transmitted
user_000,5629.0,2000000091_00001,2018-01-26T07:11:00.000Z,Create Purchase Order Item
NONE,5629.0,2000000091_00001,2018-01-30T22:59:00.000Z,Vendor creates invoice
user_000,5629.0,2000000091_00001,2018-03-06T12:38:00.000Z,Record Goods Receipt
NONE,5629.0,2000000091_00001,2018-03-06T12:38:00.000Z,Record Service Entry Sheet
user_001,5629.0,2000000091_00001,2018-03-12T16:20:00.000Z,Record Invoice Receipt
user_002,5629.0,2000000091_00001,2018-03-29T13:10:00.000Z,Clear Invoice
batch_00,152.0,2000000092_00001,2018-01-26T10:50:00.000Z,SRM: Created
batch_00,152.0,2000000092_00001,2018-01-26T11:50:00.000Z,SRM: Complete
batch_00,152.0,2000000092_00001,2018-01-26T11:50:00.000Z,SRM: Awaiting Approval
batch_00,152.0,2000000092_00001,2018-01-26T11:50:00.000Z,SRM: Document Completed
batch_00,152.0,2000000092_00001,2018-01-26T11:50:00.000Z,SRM: In Transfer to Execution Syst.
batch_00,152.0,2000000092_00001,2018-01-26T11:50:00.000Z,SRM: Ordered
user_000,152.0,2000000092_00001,2018-01-26T11:50:00.000Z,Create Purchase Order Item
batch_00,152.0,2000000092_00001,2018-01-26T11:50:00.000Z,SRM: Change was Transmitted
user_000,152.0,2000000092_00001,2018-02-01T14:17:00.000Z,Record Goods Receipt
batch_01,152.0,2000000092_00001,2018-08-20T00:21:00.000Z,Record Invoice Receipt
NONE,5868.0,2000000093_00001,2017-12-31T22:59:00.000Z,Vendor creates invoice
batch_00,5868.0,2000000093_00001,2018-01-26T10:38:00.000Z,SRM: Created
batch_00,5868.0,2000000093_00001,2018-01-26T11:38:00.000Z,SRM: Complete
batch_00,5868.0,2000000093_00001,2018-01-26T11:38:00.000Z,SRM: Awaiting Approval
batch_00,5868.0,2000000093_00001,2018-01-26T11:38:00.000Z,SRM: Document Completed
batch_00,5868.0,2000000093_00001,2018-01-26T11:38:00.000Z,SRM: Ordered
batch_00,5868.0,2000000093_00001,2018-01-26T11:38:00.000Z,SRM: In Transfer to Execution Syst.
user_000,5868.0,2000000093_00001,2018-01-26T11:38:00.000Z,Create Purchase Order Item
batch_00,5868.0,2000000093_00001,2018-01-26T11:38:00.000Z,SRM: Change was Transmitted
user_000,5868.0,2000000093_00001,2018-04-03T09:57:00.000Z,Record Goods Receipt
NONE,5868.0,2000000093_00001,2018-04-03T09:57:00.000Z,Record Service Entry Sheet
user_001,5868.0,2000000093_00001,2018-04-09T14:48:00.000Z,Record Invoice Receipt
user_002,5868.0,2000000093_00001,2018-04-12T12:07:00.000Z,Clear Invoice
batch_00,41.0,2000000094_00001,2018-01-26T11:33:00.000Z,SRM: Created
batch_00,41.0,2000000094_00001,2018-01-26T12:33:00.000Z,SRM: Complete
batch_00,41.0,2000000094_00001,2018-01-26T12:33:00.000Z,SRM: Awaiting Approval
batch_00,41.0,2000000094_00001,2018-01-26T12:33:00.000Z,SRM: Document Completed
batch_00,41.0,2000000094_00001,2018-01-26T12:33:00.000Z,SRM: Ordered
batch_00,41.0,2000000094_00001,2018-01-26T12:33:00.000Z,SRM: In Transfer to Execution Syst.
batch_00,41.0,2000000094_00001,2018-01-26T12:33:00.000Z,SRM: Change was Transmitted
user_000,41.0,2000000094_00001,2018-01-26T12:33:00.000Z,Create Purchase Order Item
NONE,41.0,2000000094_00001,2018-01-29T22:59:00.000Z,Vendor creates invoice
user_000,41.0,2000000094_00001,2018-01-30T07:54:00.000Z,Record Goods Receipt
user_018,41.0,2000000094_00001,2018-02-08T08:33:00.000Z,Record Invoice Receipt
user_002,41.0,2000000094_00001,2018-03-29T13:06:00.000Z,Clear Invoice
batch_00,103.0,2000000095_00001,2018-01-26T13:14:00.000Z,SRM: Created
batch_00,103.0,2000000095_00001,2018-01-26T14:14:00.000Z,SRM: Complete
batch_00,103.0,2000000095_00001,2018-01-26T14:14:00.000Z,SRM: Awaiting Approval
batch_00,103.0,2000000095_00001,2018-01-26T14:14:00.000Z,SRM: Document Completed
batch_00,103.0,2000000095_00001,2018-01-26T14:14:00.000Z,SRM: In Transfer to Execution Syst.
batch_00,103.0,2000000095_00001,2018-01-26T14:14:00.000Z,SRM: Ordered
batch_00,103.0,2000000095_00001,2018-01-26T14:14:00.000Z,SRM: Change was Transmitted
user_000,103.0,2000000095_00001,2018-01-26T14:14:00.000Z,Create Purchase Order Item
NONE,103.0,2000000095_00001,2018-01-30T22:59:00.000Z,Vendor creates invoice
user_000,103.0,2000000095_00001,2018-02-12T08:11:00.000Z,Record Goods Receipt
user_001,103.0,2000000095_00001,2018-03-28T08:19:00.000Z,Record Invoice Receipt
user_002,103.0,2000000095_00001,2018-03-29T13:06:00.000Z,Clear Invoice
batch_00,43.0,2000000096_00001,2018-01-26T14:30:00.000Z,SRM: Created
batch_00,43.0,2000000096_00001,2018-01-26T15:30:00.000Z,SRM: Complete
batch_00,43.0,2000000096_00001,2018-01-26T15:30:00.000Z,SRM: Awaiting Approval
batch_00,43.0,2000000096_00001,2018-01-26T15:30:00.000Z,SRM: Document Completed
batch_00,43.0,2000000096_00001,2018-01-26T15:30:00.000Z,SRM: In Transfer to Execution Syst.
batch_00,43.0,2000000096_00001,2018-01-26T15:30:00.000Z,SRM: Ordered
batch_00,43.0,2000000096_00001,2018-01-26T15:30:00.000Z,SRM: Change was Transmitted
user_000,43.0,2000000096_00001,2018-01-26T15:30:00.000Z,Create Purchase Order Item
NONE,43.0,2000000096_00001,2018-01-29T22:59:00.000Z,Vendor creates invoice
user_018,43.0,2000000096_00001,2018-01-30T10:24:00.000Z,Record Invoice Receipt
user_000,43.0,2000000096_00001,2018-01-30T16:00:00.000Z,Record Goods Receipt
batch_02,43.0,2000000096_00001,2018-01-31T01:00:00.000Z,Remove Payment Block
user_002,43.0,2000000096_00001,2018-03-29T13:06:00.000Z,Clear Invoice
NONE,11353.0,2000000097_00001,2001-02-23T22:59:00.000Z,Vendor creates debit memo
batch_00,11353.0,2000000097_00001,2018-01-29T08:09:00.000Z,SRM: Created
batch_00,11353.0,2000000097_00001,2018-01-29T09:09:00.000Z,SRM: Complete
batch_00,11353.0,2000000097_00001,2018-01-29T09:09:00.000Z,SRM: Awaiting Approval
batch_00,11353.0,2000000097_00001,2018-01-29T09:09:00.000Z,SRM: Document Completed
batch_00,11353.0,2000000097_00001,2018-01-29T09:09:00.000Z,SRM: In Transfer to Execution Syst.
batch_00,11353.0,2000000097_00001,2018-01-29T09:09:00.000Z,SRM: Ordered
batch_00,11353.0,2000000097_00001,2018-01-29T09:09:00.000Z,SRM: Change was Transmitted
user_000,11353.0,2000000097_00001,2018-01-29T09:09:00.000Z,Create Purchase Order Item
NONE,11353.0,2000000097_00001,2018-02-23T22:59:00.000Z,Vendor creates invoice
user_000,11353.0,2000000097_00001,2018-02-26T11:06:00.000Z,Record Goods Receipt
NONE,11353.0,2000000097_00001,2018-02-26T11:06:00.000Z,Record Service Entry Sheet
batch_00,11353.0,2000000097_00001,2018-02-26T12:06:00.000Z,Record Invoice Receipt
user_005,11353.0,2000000097_00001,2018-03-15T13:13:00.000Z,Clear Invoice
user_019,11353.0,2000000097_00001,2018-11-05T14:30:00.000Z,Cancel Invoice Receipt
user_019,11353.0,2000000097_00001,2018-11-05T14:32:00.000Z,Record Invoice Receipt
user_019,11353.0,2000000097_00001,2018-11-05T14:32:00.000Z,Clear Invoice
NONE,11353.0,2000000097_00001,2018-11-09T22:59:00.000Z,Vendor creates invoice
NONE,11353.0,2000000097_00001,2018-11-09T22:59:00.000Z,Vendor creates debit memo
user_015,11353.0,2000000097_00001,2018-11-12T08:57:00.000Z,Cancel Invoice Receipt
user_015,11353.0,2000000097_00001,2018-11-12T08:58:00.000Z,Record Invoice Receipt
user_002,11353.0,2000000097_00001,2018-11-29T15:15:00.000Z,Clear Invoice
user_003,11353.0,2000000097_00001,2019-01-17T11:00:00.000Z,SRM: In Transfer to Execution Syst.
batch_00,74.0,2000000098_00001,2018-01-29T07:54:00.000Z,SRM: Created
batch_00,74.0,2000000098_00001,2018-01-29T08:54:00.000Z,SRM: Complete
batch_00,74.0,2000000098_00001,2018-01-29T08:54:00.000Z,SRM: Awaiting Approval
batch_00,74.0,2000000098_00001,2018-01-29T08:54:00.000Z,SRM: Document Completed
batch_00,74.0,2000000098_00001,2018-01-29T08:54:00.000Z,SRM: Ordered
batch_00,74.0,2000000098_00001,2018-01-29T08:54:00.000Z,SRM: Change was Transmitted
batch_00,74.0,2000000098_00001,2018-01-29T08:54:00.000Z,SRM: In Transfer to Execution Syst.
user_000,74.0,2000000098_00001,2018-01-29T08:54:00.000Z,Create Purchase Order Item
user_000,74.0,2000000098_00001,2018-01-29T09:10:00.000Z,Record Goods Receipt
NONE,74.0,2000000098_00001,2018-01-30T22:59:00.000Z,Vendor creates invoice
user_001,74.0,2000000098_00001,2018-02-05T16:29:00.000Z,Record Invoice Receipt
user_002,74.0,2000000098_00001,2018-02-22T15:17:00.000Z,Clear Invoice
batch_00,102.0,2000000098_00002,2018-01-29T07:54:00.000Z,SRM: Created
batch_00,102.0,2000000098_00002,2018-01-29T08:54:00.000Z,SRM: Complete
batch_00,102.0,2000000098_00002,2018-01-29T08:54:00.000Z,SRM: Awaiting Approval
batch_00,102.0,2000000098_00002,2018-01-29T08:54:00.000Z,SRM: Document Completed
batch_00,102.0,2000000098_00002,2018-01-29T08:54:00.000Z,SRM: Ordered
batch_00,102.0,2000000098_00002,2018-01-29T08:54:00.000Z,SRM: Change was Transmitted
batch_00,102.0,2000000098_00002,2018-01-29T08:54:00.000Z,SRM: In Transfer to Execution Syst.
user_000,102.0,2000000098_00002,2018-01-29T08:54:00.000Z,Create Purchase Order Item
user_000,102.0,2000000098_00002,2018-01-29T09:10:00.000Z,Record Goods Receipt
NONE,102.0,2000000098_00002,2018-01-30T22:59:00.000Z,Vendor creates invoice
user_001,102.0,2000000098_00002,2018-02-05T16:29:00.000Z,Record Invoice Receipt
user_002,102.0,2000000098_00002,2018-02-22T15:17:00.000Z,Clear Invoice
batch_00,167.0,2000000098_00003,2018-01-29T07:54:00.000Z,SRM: Created
batch_00,167.0,2000000098_00003,2018-01-29T08:54:00.000Z,SRM: Complete
batch_00,167.0,2000000098_00003,2018-01-29T08:54:00.000Z,SRM: Awaiting Approval
batch_00,167.0,2000000098_00003,2018-01-29T08:54:00.000Z,SRM: Document Completed
batch_00,167.0,2000000098_00003,2018-01-29T08:54:00.000Z,SRM: Ordered
batch_00,167.0,2000000098_00003,2018-01-29T08:54:00.000Z,SRM: Change was Transmitted
batch_00,167.0,2000000098_00003,2018-01-29T08:54:00.000Z,SRM: In Transfer to Execution Syst.
user_000,167.0,2000000098_00003,2018-01-29T08:54:00.000Z,Create Purchase Order Item
user_000,167.0,2000000098_00003,2018-01-29T09:10:00.000Z,Record Goods Receipt
NONE,167.0,2000000098_00003,2018-01-30T22:59:00.000Z,Vendor creates invoice
user_001,167.0,2000000098_00003,2018-02-05T16:29:00.000Z,Record Invoice Receipt
user_002,167.0,2000000098_00003,2018-02-22T15:17:00.000Z,Clear Invoice
batch_00,46.0,2000000099_00001,2018-01-29T08:57:00.000Z,SRM: Created
batch_00,46.0,2000000099_00001,2018-01-29T09:57:00.000Z,SRM: Complete
batch_00,46.0,2000000099_00001,2018-01-29T09:57:00.000Z,SRM: Awaiting Approval
batch_00,46.0,2000000099_00001,2018-01-29T09:57:00.000Z,SRM: Document Completed
batch_00,46.0,2000000099_00001,2018-01-29T09:57:00.000Z,SRM: In Transfer to Execution Syst.
batch_00,46.0,2000000099_00001,2018-01-29T09:57:00.000Z,SRM: Ordered
batch_00,46.0,2000000099_00001,2018-01-29T09:57:00.000Z,SRM: Change was Transmitted
user_000,46.0,2000000099_00001,2018-01-29T09:57:00.000Z,Create Purchase Order Item
NONE,46.0,2000000099_00001,2018-01-29T22:59:00.000Z,Vendor creates invoice
user_000,46.0,2000000099_00001,2018-02-01T12:57:00.000Z,Record Goods Receipt
user_001,46.0,2000000099_00001,2018-02-12T16:29:00.000Z,Record Invoice Receipt
user_005,46.0,2000000099_00001,2018-03-08T12:21:00.000Z,Clear Invoice
NONE,7815013.0,2000000100_00001,2017-01-31T22:59:00.000Z,Vendor creates invoice
NONE,7815013.0,2000000100_00001,2017-05-25T21:59:00.000Z,Vendor creates invoice
batch_00,7815013.0,2000000100_00001,2018-01-29T09:34:00.000Z,SRM: Created
batch_00,7815013.0,2000000100_00001,2018-01-29T10:34:00.000Z,SRM: Complete
batch_00,7815013.0,2000000100_00001,2018-01-29T10:34:00.000Z,SRM: Awaiting Approval
batch_00,7815013.0,2000000100_00001,2018-01-29T10:34:00.000Z,SRM: Document Completed
batch_00,7815013.0,2000000100_00001,2018-01-29T10:34:00.000Z,SRM: Ordered
batch_00,7815013.0,2000000100_00001,2018-01-29T10:34:00.000Z,SRM: In Transfer to Execution Syst.
batch_00,7815013.0,2000000100_00001,2018-01-29T10:34:00.000Z,SRM: Change was Transmitted
user_000,7815013.0,2000000100_00001,2018-01-29T10:34:00.000Z,Create Purchase Order Item
NONE,7815013.0,2000000100_00001,2018-01-31T22:59:00.000Z,Vendor creates invoice
NONE,7815013.0,2000000100_00001,2018-01-31T22:59:00.000Z,Vendor creates debit memo
NONE,7815013.0,2000000100_00001,2018-02-09T22:59:00.000Z,Vendor creates invoice
user_000,7815013.0,2000000100_00001,2018-02-16T15:20:00.000Z,Record Goods Receipt
NONE,7815013.0,2000000100_00001,2018-02-16T15:20:00.000Z,Record Service Entry Sheet
user_000,7815013.0,2000000100_00001,2018-02-16T15:23:00.000Z,Record Goods Receipt
NONE,7815013.0,2000000100_00001,2018-02-16T15:23:00.000Z,Record Service Entry Sheet
user_000,7815013.0,2000000100_00001,2018-02-16T15:26:00.000Z,Record Goods Receipt
NONE,7815013.0,2000000100_00001,2018-02-16T15:26:00.000Z,Record Service Entry Sheet
user_000,7815013.0,2000000100_00001,2018-02-16T15:29:00.000Z,Record Goods Receipt
NONE,7815013.0,2000000100_00001,2018-02-16T15:29:00.000Z,Record Service Entry Sheet
user_000,7815013.0,2000000100_00001,2018-02-16T15:32:00.000Z,Record Goods Receipt
NONE,7815013.0,2000000100_00001,2018-02-16T15:32:00.000Z,Record Service Entry Sheet
user_000,7815013.0,2000000100_00001,2018-02-16T15:35:00.000Z,Record Goods Receipt
NONE,7815013.0,2000000100_00001,2018-02-16T15:35:00.000Z,Record Service Entry Sheet
user_000,7815013.0,2000000100_00001,2018-02-16T15:37:00.000Z,Record Goods Receipt
NONE,7815013.0,2000000100_00001,2018-02-16T15:37:00.000Z,Record Service Entry Sheet
user_000,7815013.0,2000000100_00001,2018-02-16T15:40:00.000Z,Record Goods Receipt
NONE,7815013.0,2000000100_00001,2018-02-16T15:40:00.000Z,Record Service Entry Sheet
user_000,7815013.0,2000000100_00001,2018-02-16T15:43:00.000Z,Record Goods Receipt
NONE,7815013.0,2000000100_00001,2018-02-16T15:43:00.000Z,Record Service Entry Sheet
user_000,7815013.0,2000000100_00001,2018-02-16T15:53:00.000Z,Record Goods Receipt
NONE,7815013.0,2000000100_00001,2018-02-16T15:53:00.000Z,Record Service Entry Sheet
user_011,7815013.0,2000000100_00001,2018-02-19T13:19:00.000Z,Record Invoice Receipt
user_011,7815013.0,2000000100_00001,2018-02-19T13:22:00.000Z,Record Invoice Receipt
user_011,7815013.0,2000000100_00001,2018-02-19T13:24:00.000Z,Record Invoice Receipt
user_011,7815013.0,2000000100_00001,2018-02-19T13:25:00.000Z,Record Invoice Receipt
user_011,7815013.0,2000000100_00001,2018-02-19T13:28:00.000Z,Record Invoice Receipt
user_011,7815013.0,2000000100_00001,2018-02-19T13:29:00.000Z,Record Invoice Receipt
user_011,7815013.0,2000000100_00001,2018-02-19T13:31:00.000Z,Record Invoice Receipt
user_011,7815013.0,2000000100_00001,2018-02-19T13:32:00.000Z,Record Invoice Receipt
user_011,7815013.0,2000000100_00001,2018-02-19T13:33:00.000Z,Record Invoice Receipt
user_002,7815013.0,2000000100_00001,2018-02-22T15:18:00.000Z,Clear Invoice
NONE,7815013.0,2000000100_00001,2018-02-28T22:59:00.000Z,Vendor creates invoice
user_006,7815013.0,2000000100_00001,2018-03-05T11:15:00.000Z,Record Invoice Receipt
NONE,7815013.0,2000000100_00001,2018-03-09T22:59:00.000Z,Vendor creates invoice
NONE,7815013.0,2000000100_00001,2018-03-09T22:59:00.000Z,Vendor creates debit memo
user_000,7815013.0,2000000100_00001,2018-03-27T12:20:00.000Z,Record Goods Receipt
NONE,7815013.0,2000000100_00001,2018-03-27T12:20:00.000Z,Record Service Entry Sheet
user_001,7815013.0,2000000100_00001,2018-03-29T08:01:00.000Z,Record Invoice Receipt
user_002,7815013.0,2000000100_00001,2018-03-29T13:10:00.000Z,Clear Invoice
NONE,7815013.0,2000000100_00001,2018-03-29T21:59:00.000Z,Vendor creates invoice
NONE,7815013.0,2000000100_00001,2018-03-31T21:59:00.000Z,Vendor creates invoice
NONE,7815013.0,2000000100_00001,2018-04-06T21:59:00.000Z,Vendor creates invoice
NONE,7815013.0,2000000100_00001,2018-04-09T21:59:00.000Z,Vendor creates invoice
NONE,7815013.0,2000000100_00001,2018-04-10T21:59:00.000Z,Vendor creates invoice
NONE,7815013.0,2000000100_00001,2018-04-10T21:59:00.000Z,Vendor creates debit memo
user_014,7815013.0,2000000100_00001,2018-04-26T06:19:00.000Z,SRM: Created
user_014,7815013.0,2000000100_00001,2018-04-26T08:21:00.000Z,SRM: Complete
user_014,7815013.0,2000000100_00001,2018-04-26T08:21:00.000Z,SRM: Awaiting Approval
user_014,7815013.0,2000000100_00001,2018-04-26T08:21:00.000Z,SRM: Document Completed
user_002,7815013.0,2000000100_00001,2018-04-26T09:15:00.000Z,Clear Invoice
user_002,7815013.0,2000000100_00001,2018-04-26T09:15:00.000Z,Clear Invoice
batch_00,7815013.0,2000000100_00001,2018-04-26T11:04:00.000Z,SRM: Ordered
batch_00,7815013.0,2000000100_00001,2018-04-26T11:04:00.000Z,SRM: In Transfer to Execution Syst.
batch_00,7815013.0,2000000100_00001,2018-04-26T11:04:00.000Z,SRM: Deleted
user_000,7815013.0,2000000100_00001,2018-04-26T11:04:00.000Z,Change Price
user_000,7815013.0,2000000100_00001,2018-04-29T16:46:00.000Z,Record Goods Receipt
NONE,7815013.0,2000000100_00001,2018-04-29T16:46:00.000Z,Record Service Entry Sheet
user_000,7815013.0,2000000100_00001,2018-04-29T16:49:00.000Z,Record Goods Receipt
NONE,7815013.0,2000000100_00001,2018-04-29T16:49:00.000Z,Record Service Entry Sheet
user_000,7815013.0,2000000100_00001,2018-04-29T16:52:00.000Z,Record Goods Receipt
NONE,7815013.0,2000000100_00001,2018-04-29T16:52:00.000Z,Record Service Entry Sheet
user_000,7815013.0,2000000100_00001,2018-04-29T16:55:00.000Z,Record Goods Receipt
NONE,7815013.0,2000000100_00001,2018-04-29T16:55:00.000Z,Record Service Entry Sheet
user_000,7815013.0,2000000100_00001,2018-04-29T16:58:00.000Z,Record Goods Receipt
NONE,7815013.0,2000000100_00001,2018-04-29T16:58:00.000Z,Record Service Entry Sheet
user_000,7815013.0,2000000100_00001,2018-04-29T21:16:00.000Z,Record Goods Receipt
NONE,7815013.0,2000000100_00001,2018-04-29T21:16:00.000Z,Record Service Entry Sheet
user_000,7815013.0,2000000100_00001,2018-04-29T21:19:00.000Z,Record Goods Receipt
NONE,7815013.0,2000000100_00001,2018-04-29T21:19:00.000Z,Record Service Entry Sheet
user_000,7815013.0,2000000100_00001,2018-04-30T09:11:00.000Z,Record Goods Receipt
NONE,7815013.0,2000000100_00001,2018-04-30T09:11:00.000Z,Record Service Entry Sheet
user_000,7815013.0,2000000100_00001,2018-04-30T09:14:00.000Z,Record Goods Receipt
NONE,7815013.0,2000000100_00001,2018-04-30T09:14:00.000Z,Record Service Entry Sheet
NONE,7815013.0,2000000100_00001,2018-04-30T21:59:00.000Z,Vendor creates invoice
NONE,7815013.0,2000000100_00001,2018-04-30T21:59:00.000Z,Vendor creates debit memo
user_012,7815013.0,2000000100_00001,2018-05-15T14:29:00.000Z,Record Invoice Receipt
user_013,7815013.0,2000000100_00001,2018-05-17T09:56:00.000Z,Record Invoice Receipt
user_012,7815013.0,2000000100_00001,2018-05-17T13:16:00.000Z,Record Invoice Receipt
user_002,7815013.0,2000000100_00001,2018-05-24T11:36:00.000Z,Clear Invoice
user_000,7815013.0,2000000100_00001,2018-05-27T19:51:00.000Z,Record Goods Receipt
NONE,7815013.0,2000000100_00001,2018-05-27T19:51:00.000Z,Record Service Entry Sheet
user_000,7815013.0,2000000100_00001,2018-05-27T19:54:00.000Z,Record Goods Receipt
NONE,7815013.0,2000000100_00001,2018-05-27T19:54:00.000Z,Record Service Entry Sheet
user_000,7815013.0,2000000100_00001,2018-05-27T19:57:00.000Z,Record Goods Receipt
NONE,7815013.0,2000000100_00001,2018-05-27T19:57:00.000Z,Record Service Entry Sheet
user_000,7815013.0,2000000100_00001,2018-05-27T19:59:00.000Z,Record Goods Receipt
NONE,7815013.0,2000000100_00001,2018-05-27T19:59:00.000Z,Record Service Entry Sheet
user_000,7815013.0,2000000100_00001,2018-05-27T20:02:00.000Z,Record Goods Receipt
NONE,7815013.0,2000000100_00001,2018-05-27T20:02:00.000Z,Record Service Entry Sheet
user_000,7815013.0,2000000100_00001,2018-05-27T20:04:00.000Z,Record Goods Receipt
NONE,7815013.0,2000000100_00001,2018-05-27T20:04:00.000Z,Record Service Entry Sheet
user_000,7815013.0,2000000100_00001,2018-05-27T20:52:00.000Z,Record Goods Receipt
NONE,7815013.0,2000000100_00001,2018-05-27T20:52:00.000Z,Record Service Entry Sheet
user_000,7815013.0,2000000100_00001,2018-05-27T20:56:00.000Z,Record Goods Receipt
NONE,7815013.0,2000000100_00001,2018-05-27T20:56:00.000Z,Record Service Entry Sheet
user_000,7815013.0,2000000100_00001,2018-05-27T20:58:00.000Z,Record Goods Receipt
NONE,7815013.0,2000000100_00001,2018-05-27T20:58:00.000Z,Record Service Entry Sheet
user_000,7815013.0,2000000100_00001,2018-05-27T21:01:00.000Z,Record Goods Receipt
NONE,7815013.0,2000000100_00001,2018-05-27T21:01:00.000Z,Record Service Entry Sheet
user_000,7815013.0,2000000100_00001,2018-05-27T21:04:00.000Z,Record Goods Receipt
NONE,7815013.0,2000000100_00001,2018-05-27T21:04:00.000Z,Record Service Entry Sheet
