BELNR,CPUTM,EBELP,GJAHR,VGABE,BUDAT,CPUDT,EBELN
5100000242,080300,00001,2018,2,20180322,20180322,2000000050
4900000342,141600,00001,2018,1,20180123,20180123,2000000051
5100000243,142000,00001,2018,2,20180207,20180207,2000000051
4900000343,125800,00001,2018,1,20180319,20180319,2000000052
,125800,00001,2018,1,20180319,20180319,2000000052
,012800,00001,2018,2,20181203,20181203,2000000052
,135100,00001,2018,2,20180123,20180123,2000000054
4900000344,150400,00001,2018,1,20180124,20180124,2000000054
4900000345,115800,00002,2018,1,20180123,20180123,2000000054
5100000245,084000,00002,2018,2,20180205,20180205,2000000054
,093900,00003,2018,2,20180124,20180124,2000000054
4900000346,150400,00003,2018,1,20180124,20180124,2000000054
4900000347,115800,00004,2018,1,20180123,20180123,2000000054
,135100,00004,2018,2,20180123,20180123,2000000054
4900000348,105800,00001,2018,1,20180213,20180213,2000000055
,105800,00001,2018,1,20180213,20180213,2000000055
5100000248,115800,00001,2018,2,20180213,20180213,2000000055
4900000349,133100,00001,2018,1,20180313,20180313,2000000055
,133100,00001,2018,1,20180313,20180313,2000000055
5100000249,180400,00001,2018,2,20180313,20180313,2000000055
4900000350,103500,00001,2018,1,20180404,20180404,2000000055
,103500,00001,2018,1,20180404,20180404,2000000055
5100000250,145400,00001,2018,2,20180409,20180409,2000000055
4900000351,090900,00001,2018,1,20180514,20180514,2000000055
,090900,00001,2018,1,20180514,20180514,2000000055
5100000251,105200,00001,2018,2,20180514,20180514,2000000055
4900000352,142700,00001,2018,1,20180608,20180608,2000000055
,142700,00001,2018,1,20180608,20180608,2000000055
5100000252,130600,00001,2018,2,20180612,20180612,2000000055
4900000353,160100,00001,2018,1,20180709,20180709,2000000055
,160100,00001,2018,1,20180709,20180709,2000000055
5100000253,111300,00001,2018,2,20180710,20180710,2000000055
4900000354,102600,00001,2018,1,20180731,20180731,2000000055
,102600,00001,2018,1,20180731,20180731,2000000055
5100000254,080000,00001,2018,2,20180810,20180810,2000000055
4900000355,210300,00001,2018,1,20180912,20180912,2000000055
,210300,00001,2018,1,20180912,20180912,2000000055
5100000255,093300,00001,2018,2,20180913,20180913,2000000055
4900000356,210100,00001,2018,1,20181010,20181010,2000000055
,210100,00001,2018,1,20181010,20181010,2000000055
5100000256,105500,00001,2018,2,20181012,20181012,2000000055
4900000357,220300,00001,2018,1,20181114,20181114,2000000055
,220300,00001,2018,1,20181114,20181114,2000000055
5100000257,104800,00001,2018,2,20181115,20181115,2000000055
4900000358,225800,00001,2018,1,20181210,20181210,2000000055
,225800,00001,2018,1,20181210,20181210,2000000055
5100000258,094700,00001,2018,2,20181211,20181211,2000000055
4900000359,161300,00001,2018,1,20181219,20181219,2000000055
,161300,00001,2018,1,20181219,20181219,2000000055
5100000259,165500,00001,2018,2,20181219,20181219,2000000055
4900000360,130700,00001,2018,1,20180212,20180212,2000000056
,130700,00001,2018,1,20180212,20180212,2000000056
5100000260,180500,00001,2018,2,20180212,20180212,2000000056
4900000361,125900,00001,2018,1,20180313,20180313,2000000056
,125900,00001,2018,1,20180313,20180313,2000000056
5100000261,180500,00001,2018,2,20180313,20180313,2000000056
4900000362,101800,00001,2018,1,20180404,20180404,2000000056
,101800,00001,2018,1,20180404,20180404,2000000056
5100000262,110400,00001,2018,2,20180404,20180404,2000000056
4900000363,085100,00001,2018,1,20180514,20180514,2000000056
,085100,00001,2018,1,20180514,20180514,2000000056
5100000263,110800,00001,2018,2,20180514,20180514,2000000056
4900000364,225500,00001,2018,1,20180604,20180604,2000000056
,225500,00001,2018,1,20180604,20180604,2000000056
5100000264,155600,00001,2018,2,20180606,20180606,2000000056
4900000365,144900,00001,2018,1,20180709,20180709,2000000056
,144900,00001,2018,1,20180709,20180709,2000000056
5100000265,131700,00001,2018,2,20180710,20180710,2000000056
4900000366,110800,00001,2018,1,20180731,20180731,2000000056
,110800,00001,2018,1,20180731,20180731,2000000056
5100000266,111700,00001,2018,2,20180731,20180731,2000000056
4900000367,152900,00001,2018,1,20180912,20180912,2000000056
,152900,00001,2018,1,20180912,20180912,2000000056
5100000267,101600,00001,2018,2,20180913,20180913,2000000056
4900000368,213000,00001,2018,1,20181010,20181010,2000000056
,213000,00001,2018,1,20181010,20181010,2000000056
5100000268,094300,00001,2018,2,20181011,20181011,2000000056
4900000369,220900,00001,2018,1,20181114,20181114,2000000056
,220900,00001,2018,1,20181114,20181114,2000000056
4900000370,221800,00001,2018,1,20181210,20181210,2000000056
,221800,00001,2018,1,20181210,20181210,2000000056
4900000371,154100,00001,2018,1,20181219,20181219,2000000056
,154100,00001,2018,1,20181219,20181219,2000000056
5100000269,053800,00001,2019,2,20190103,20190103,2000000056
4900000372,095900,00001,2018,1,20180213,20180213,2000000057
,095900,00001,2018,1,20180213,20180213,2000000057
5100000270,115200,00001,2018,2,20180213,20180213,2000000057
4900000373,101700,00001,2018,1,20180314,20180314,2000000057
,101700,00001,2018,1,20180314,20180314,2000000057
5100000271,112800,00001,2018,2,20180314,20180314,2000000057
4900000374,114300,00001,2018,1,20180404,20180404,2000000057
,114300,00001,2018,1,20180404,20180404,2000000057
5100000272,124200,00001,2018,2,20180406,20180406,2000000057
4900000375,073000,00001,2018,1,20180517,20180517,2000000057
,073000,00001,2018,1,20180517,20180517,2000000057
5100000273,155900,00001,2018,2,20180518,20180518,2000000057
4900000376,002500,00001,2018,1,20180609,20180609,2000000057
,002500,00001,2018,1,20180609,20180609,2000000057
5100000274,072400,00001,2018,2,20180619,20180619,2000000057
4900000377,161000,00001,2018,1,20180709,20180709,2000000057
,161000,00001,2018,1,20180709,20180709,2000000057
5100000275,123600,00001,2018,2,20180710,20180710,2000000057
4900000378,123700,00001,2018,1,20180927,20180927,2000000057
,123700,00001,2018,1,20180927,20180927,2000000057
4900000379,123900,00001,2018,1,20180927,20180927,2000000057
,123900,00001,2018,1,20180927,20180927,2000000057
5100000277,152500,00001,2018,2,20180928,20180928,2000000057
5100000277,111600,00001,2018,2,20181001,20181001,2000000057
4900000380,211800,00001,2018,1,20181010,20181010,2000000057
,211800,00001,2018,1,20181010,20181010,2000000057
5100000278,105600,00001,2018,2,20181012,20181012,2000000057
4900000381,224900,00001,2018,1,20181107,20181107,2000000057
,224900,00001,2018,1,20181107,20181107,2000000057
5100000279,142800,00001,2018,2,20181114,20181114,2000000057
4900000382,100900,00001,2018,1,20181212,20181212,2000000057
,100900,00001,2018,1,20181212,20181212,2000000057
5100000280,051700,00001,2018,2,20181213,20181213,2000000057
4900000383,162100,00001,2018,1,20181219,20181219,2000000057
,162100,00001,2018,1,20181219,20181219,2000000057
5100000281,165200,00001,2018,2,20181219,20181219,2000000057
,100300,00001,2018,1,20180213,20180213,2000000058
4900000384,100300,00001,2018,1,20180213,20180213,2000000058
5100000282,115300,00001,2018,2,20180213,20180213,2000000058
,103000,00001,2018,1,20180314,20180314,2000000058
4900000385,103000,00001,2018,1,20180314,20180314,2000000058
5100000283,112700,00001,2018,2,20180314,20180314,2000000058
,115100,00001,2018,1,20180404,20180404,2000000058
4900000386,115100,00001,2018,1,20180404,20180404,2000000058
5100000284,124000,00001,2018,2,20180406,20180406,2000000058
,073400,00001,2018,1,20180517,20180517,2000000058
4900000387,073400,00001,2018,1,20180517,20180517,2000000058
5100000285,132300,00001,2018,2,20180518,20180518,2000000058
,233000,00001,2018,1,20180606,20180606,2000000058
4900000388,233000,00001,2018,1,20180606,20180606,2000000058
5100000286,100300,00001,2018,2,20180607,20180607,2000000058
,093800,00001,2018,1,20180719,20180719,2000000058
4900000389,093800,00001,2018,1,20180719,20180719,2000000058
5100000287,105300,00001,2018,2,20180719,20180719,2000000058
,103500,00001,2018,1,20180824,20180824,2000000058
4900000390,103500,00001,2018,1,20180824,20180824,2000000058
5100000288,111400,00001,2018,2,20180824,20180824,2000000058
,212200,00001,2018,1,20180912,20180912,2000000058
4900000391,212200,00001,2018,1,20180912,20180912,2000000058
5100000289,093500,00001,2018,2,20180913,20180913,2000000058
,212300,00001,2018,1,20181010,20181010,2000000058
4900000392,212300,00001,2018,1,20181010,20181010,2000000058
5100000290,085300,00001,2018,2,20181011,20181011,2000000058
,224100,00001,2018,1,20181107,20181107,2000000058
4900000393,224100,00001,2018,1,20181107,20181107,2000000058
5100000291,141300,00001,2018,2,20181114,20181114,2000000058
,101200,00001,2018,1,20181212,20181212,2000000058
4900000394,101200,00001,2018,1,20181212,20181212,2000000058
5100000292,142500,00001,2018,2,20181212,20181212,2000000058
,162400,00001,2018,1,20181219,20181219,2000000058
4900000395,162400,00001,2018,1,20181219,20181219,2000000058
5100000293,085100,00001,2018,2,20181221,20181221,2000000058
4900000396,111800,00001,2018,1,20180213,20180213,2000000059
,111800,00001,2018,1,20180213,20180213,2000000059
5100000294,120200,00001,2018,2,20180213,20180213,2000000059
4900000397,083900,00001,2018,1,20180314,20180314,2000000059
,083900,00001,2018,1,20180314,20180314,2000000059
5100000295,113100,00001,2018,2,20180314,20180314,2000000059
4900000398,065100,00001,2018,1,20180406,20180406,2000000059
,065100,00001,2018,1,20180406,20180406,2000000059
5100000296,121000,00001,2018,2,20180406,20180406,2000000059
4900000399,110300,00001,2018,1,20180514,20180514,2000000059
,110300,00001,2018,1,20180514,20180514,2000000059
5100000297,110400,00001,2018,2,20180514,20180514,2000000059
4900000400,000000,00001,2018,1,20180607,20180607,2000000059
,000000,00001,2018,1,20180607,20180607,2000000059
5100000298,051400,00001,2018,2,20180607,20180607,2000000059
4900000401,153200,00001,2018,1,20180709,20180709,2000000059
,153200,00001,2018,1,20180709,20180709,2000000059
5100000299,125400,00001,2018,2,20180712,20180712,2000000059
4900000402,104200,00001,2018,1,20180731,20180731,2000000059
,104200,00001,2018,1,20180731,20180731,2000000059
5100000300,112000,00001,2018,2,20180731,20180731,2000000059
4900000403,211100,00001,2018,1,20180912,20180912,2000000059
,211100,00001,2018,1,20180912,20180912,2000000059
5100000301,100700,00001,2018,2,20180913,20180913,2000000059
4900000404,211600,00001,2018,1,20181010,20181010,2000000059
,211600,00001,2018,1,20181010,20181010,2000000059
5100000302,085200,00001,2018,2,20181011,20181011,2000000059
4900000405,223400,00001,2018,1,20181107,20181107,2000000059
,223400,00001,2018,1,20181107,20181107,2000000059
5100000303,113900,00001,2018,2,20181114,20181114,2000000059
4900000406,222100,00001,2018,1,20181210,20181210,2000000059
,222100,00001,2018,1,20181210,20181210,2000000059
5100000304,094200,00001,2018,2,20181211,20181211,2000000059
4900000407,154600,00001,2018,1,20181219,20181219,2000000059
,154600,00001,2018,1,20181219,20181219,2000000059
5100000305,094800,00001,2019,2,20190108,20190108,2000000059
4900000408,104700,00001,2018,1,20180213,20180213,2000000060
,104700,00001,2018,1,20180213,20180213,2000000060
5100000306,120200,00001,2018,2,20180213,20180213,2000000060
4900000409,103700,00001,2018,1,20180314,20180314,2000000060
,103700,00001,2018,1,20180314,20180314,2000000060
5100000307,112900,00001,2018,2,20180314,20180314,2000000060
4900000410,120400,00001,2018,1,20180404,20180404,2000000060
,120400,00001,2018,1,20180404,20180404,2000000060
5100000308,082900,00001,2018,2,20180406,20180406,2000000060
4900000411,095300,00001,2018,1,20180514,20180514,2000000060
,095300,00001,2018,1,20180514,20180514,2000000060
5100000309,110200,00001,2018,2,20180514,20180514,2000000060
4900000412,001200,00001,2018,1,20180605,20180605,2000000060
,001200,00001,2018,1,20180605,20180605,2000000060
5100000310,100700,00001,2018,2,20180608,20180608,2000000060
4900000413,094000,00001,2018,1,20180719,20180719,2000000060
,094000,00001,2018,1,20180719,20180719,2000000060
5100000311,111200,00001,2018,2,20180719,20180719,2000000060
4900000414,110000,00001,2018,1,20180731,20180731,2000000060
,110000,00001,2018,1,20180731,20180731,2000000060
5100000312,093500,00001,2018,2,20180809,20180809,2000000060
4900000415,152500,00001,2018,1,20180912,20180912,2000000060
,152500,00001,2018,1,20180912,20180912,2000000060
5100000313,093000,00001,2018,2,20180913,20180913,2000000060
4900000416,210500,00001,2018,1,20181010,20181010,2000000060
,210500,00001,2018,1,20181010,20181010,2000000060
5100000314,095100,00001,2018,2,20181011,20181011,2000000060
4900000417,222100,00001,2018,1,20181107,20181107,2000000060
,222100,00001,2018,1,20181107,20181107,2000000060
5100000315,140600,00001,2018,2,20181114,20181114,2000000060
4900000418,224000,00001,2018,1,20181210,20181210,2000000060
,224000,00001,2018,1,20181210,20181210,2000000060
5100000316,094100,00001,2018,2,20181211,20181211,2000000060
4900000419,160000,00001,2018,1,20181219,20181219,2000000060
,160000,00001,2018,1,20181219,20181219,2000000060
5100000317,104000,00001,2018,2,20181221,20181221,2000000060
4900000420,131200,00001,2018,1,20180212,20180212,2000000061
,131200,00001,2018,1,20180212,20180212,2000000061
5100000318,175400,00001,2018,2,20180212,20180212,2000000061
4900000421,082900,00001,2018,1,20180314,20180314,2000000061
,082900,00001,2018,1,20180314,20180314,2000000061
5100000319,113000,00001,2018,2,20180314,20180314,2000000061
4900000422,112700,00001,2018,1,20180404,20180404,2000000061
,112700,00001,2018,1,20180404,20180404,2000000061
5100000320,083400,00001,2018,2,20180406,20180406,2000000061
4900000423,094800,00001,2018,1,20180514,20180514,2000000061
,094800,00001,2018,1,20180514,20180514,2000000061
5100000321,105900,00001,2018,2,20180514,20180514,2000000061
4900000424,000500,00001,2018,1,20180605,20180605,2000000061
,000500,00001,2018,1,20180605,20180605,2000000061
5100000322,082400,00001,2018,2,20180607,20180607,2000000061
4900000425,150800,00001,2018,1,20180709,20180709,2000000061
,150800,00001,2018,1,20180709,20180709,2000000061
5100000323,130000,00001,2018,2,20180712,20180712,2000000061
4900000426,104800,00001,2018,1,20180731,20180731,2000000061
,104800,00001,2018,1,20180731,20180731,2000000061
5100000324,112100,00001,2018,2,20180731,20180731,2000000061
4900000427,151200,00001,2018,1,20180912,20180912,2000000061
,151200,00001,2018,1,20180912,20180912,2000000061
5100000325,101100,00001,2018,2,20180913,20180913,2000000061
4900000428,211300,00001,2018,1,20181010,20181010,2000000061
,211300,00001,2018,1,20181010,20181010,2000000061
5100000326,094800,00001,2018,2,20181011,20181011,2000000061
4900000429,223100,00001,2018,1,20181107,20181107,2000000061
,223100,00001,2018,1,20181107,20181107,2000000061
5100000327,142700,00001,2018,2,20181114,20181114,2000000061
4900000430,222500,00001,2018,1,20181210,20181210,2000000061
,222500,00001,2018,1,20181210,20181210,2000000061
5100000328,094300,00001,2018,2,20181211,20181211,2000000061
4900000431,154900,00001,2018,1,20181219,20181219,2000000061
,154900,00001,2018,1,20181219,20181219,2000000061
5100000329,165300,00001,2018,2,20181219,20181219,2000000061
4900000432,112600,00001,2018,1,20180213,20180213,2000000064
,112600,00001,2018,1,20180213,20180213,2000000064
5100000330,120100,00001,2018,2,20180213,20180213,2000000064
,130600,00001,2018,1,20180313,20180313,2000000064
4900000433,130700,00001,2018,1,20180313,20180313,2000000064
4900000434,115700,00001,2018,1,20180503,20180503,2000000064
,115700,00001,2018,1,20180503,20180503,2000000064
5100000332,130600,00001,2018,2,20180503,20180503,2000000064
5100000332,141800,00001,2018,2,20180515,20180515,2000000064
4900000435,065700,00001,2018,1,20180517,20180517,2000000064
,065700,00001,2018,1,20180517,20180517,2000000064
5100000333,112400,00001,2018,2,20180521,20180521,2000000064
4900000436,001300,00001,2018,1,20180609,20180609,2000000064
,001300,00001,2018,1,20180609,20180609,2000000064
5100000334,130600,00001,2018,2,20180611,20180611,2000000064
4900000437,155600,00001,2018,1,20180709,20180709,2000000064
,155600,00001,2018,1,20180709,20180709,2000000064
5100000335,132200,00001,2018,2,20180712,20180712,2000000064
4900000438,215600,00001,2018,1,20180912,20180912,2000000064
,215600,00001,2018,1,20180912,20180912,2000000064
4900000439,073600,00001,2018,1,20180913,20180913,2000000064
,073600,00001,2018,1,20180913,20180913,2000000064
5100000337,120100,00001,2018,2,20181008,20181008,2000000064
4900000440,214000,00001,2018,1,20181010,20181010,2000000064
,214000,00001,2018,1,20181010,20181010,2000000064
5100000337,100000,00001,2018,2,20181012,20181012,2000000064
4900000441,102800,00001,2018,1,20181204,20181204,2000000064
,102800,00001,2018,1,20181204,20181204,2000000064
4900000442,230500,00001,2018,1,20181210,20181210,2000000064
,230500,00001,2018,1,20181210,20181210,2000000064
5100000338,094600,00001,2018,2,20181211,20181211,2000000064
4900000443,121900,00001,2019,1,20190108,20190108,2000000064
,121900,00001,2019,1,20190108,20190108,2000000064
5100000339,103500,00001,2019,2,20190109,20190109,2000000064
,111300,00001,2018,1,20180213,20180213,2000000065
4900000444,111300,00001,2018,1,20180213,20180213,2000000065
5100000340,115500,00001,2018,2,20180213,20180213,2000000065
,083500,00001,2018,1,20180314,20180314,2000000065
4900000445,083500,00001,2018,1,20180314,20180314,2000000065
5100000341,113100,00001,2018,2,20180314,20180314,2000000065
,064500,00001,2018,1,20180406,20180406,2000000065
4900000446,064500,00001,2018,1,20180406,20180406,2000000065
5100000342,155000,00001,2018,2,20180409,20180409,2000000065
,105800,00001,2018,1,20180514,20180514,2000000065
4900000447,105800,00001,2018,1,20180514,20180514,2000000065
5100000343,083400,00001,2018,2,20180515,20180515,2000000065
,235300,00001,2018,1,20180608,20180608,2000000065
4900000448,235300,00001,2018,1,20180608,20180608,2000000065
5100000344,130300,00001,2018,2,20180611,20180611,2000000065
,155800,00001,2018,1,20180709,20180709,2000000065
4900000449,155800,00001,2018,1,20180709,20180709,2000000065
5100000345,125800,00001,2018,2,20180712,20180712,2000000065
,105000,00001,2018,1,20180731,20180731,2000000065
4900000450,105000,00001,2018,1,20180731,20180731,2000000065
5100000346,105400,00001,2018,2,20180731,20180731,2000000065
,211800,00001,2018,1,20180912,20180912,2000000065
4900000451,211800,00001,2018,1,20180912,20180912,2000000065
5100000347,093200,00001,2018,2,20180913,20180913,2000000065
,205000,00001,2018,1,20181010,20181010,2000000065
4900000452,205000,00001,2018,1,20181010,20181010,2000000065
5100000348,103600,00001,2018,2,20181012,20181012,2000000065
,221800,00001,2018,1,20181107,20181107,2000000065
4900000453,221800,00001,2018,1,20181107,20181107,2000000065
5100000349,114200,00001,2018,2,20181114,20181114,2000000065
,224200,00001,2018,1,20181210,20181210,2000000065
4900000454,224200,00001,2018,1,20181210,20181210,2000000065
5100000350,094800,00001,2018,2,20181211,20181211,2000000065
,160200,00001,2018,1,20181219,20181219,2000000065
4900000455,160200,00001,2018,1,20181219,20181219,2000000065
5100000351,065700,00001,2018,2,20181221,20181221,2000000065
4900000456,134000,00001,2018,1,20180212,20180212,2000000066
,134000,00001,2018,1,20180212,20180212,2000000066
5100000352,175800,00001,2018,2,20180212,20180212,2000000066
4900000457,082500,00001,2018,1,20180314,20180314,2000000066
,082500,00001,2018,1,20180314,20180314,2000000066
5100000353,113000,00001,2018,2,20180314,20180314,2000000066
4900000458,112100,00001,2018,1,20180404,20180404,2000000066
,112100,00001,2018,1,20180404,20180404,2000000066
5100000354,083000,00001,2018,2,20180406,20180406,2000000066
4900000459,094500,00001,2018,1,20180514,20180514,2000000066
,094500,00001,2018,1,20180514,20180514,2000000066
5100000355,105500,00001,2018,2,20180514,20180514,2000000066
4900000460,235900,00001,2018,1,20180604,20180604,2000000066
,235900,00001,2018,1,20180604,20180604,2000000066
5100000356,093600,00001,2018,2,20180607,20180607,2000000066
4900000461,150400,00001,2018,1,20180709,20180709,2000000066
,150400,00001,2018,1,20180709,20180709,2000000066
5100000357,131600,00001,2018,2,20180710,20180710,2000000066
4900000462,110600,00001,2018,1,20180731,20180731,2000000066
,110600,00001,2018,1,20180731,20180731,2000000066
5100000358,110800,00001,2018,2,20180731,20180731,2000000066
4900000463,153400,00001,2018,1,20180912,20180912,2000000066
,153400,00001,2018,1,20180912,20180912,2000000066
5100000359,101400,00001,2018,2,20180913,20180913,2000000066
4900000464,131700,00001,2018,1,20181019,20181019,2000000066
,131700,00001,2018,1,20181019,20181019,2000000066
5100000360,111500,00001,2018,2,20181023,20181023,2000000066
4900000465,215600,00001,2018,1,20181114,20181114,2000000066
,215600,00001,2018,1,20181114,20181114,2000000066
5100000361,082800,00001,2018,2,20181115,20181115,2000000066
4900000466,230100,00001,2018,1,20181210,20181210,2000000066
,230100,00001,2018,1,20181210,20181210,2000000066
5100000362,094000,00001,2018,2,20181211,20181211,2000000066
4900000467,161600,00001,2018,1,20181219,20181219,2000000066
,161600,00001,2018,1,20181219,20181219,2000000066
5100000363,085200,00001,2018,2,20181221,20181221,2000000066
4900000468,113300,00001,2018,1,20180213,20180213,2000000067
,113300,00001,2018,1,20180213,20180213,2000000067
5100000364,115200,00001,2018,2,20180213,20180213,2000000067
4900000469,131800,00001,2018,1,20180313,20180313,2000000067
,131800,00001,2018,1,20180313,20180313,2000000067
5100000365,174700,00001,2018,2,20180313,20180313,2000000067
4900000470,065700,00001,2018,1,20180406,20180406,2000000067
,065700,00001,2018,1,20180406,20180406,2000000067
5100000366,155700,00001,2018,2,20180406,20180406,2000000067
4900000471,110600,00001,2018,1,20180514,20180514,2000000067
,110600,00001,2018,1,20180514,20180514,2000000067
5100000367,081100,00001,2018,2,20180515,20180515,2000000067
4900000472,235900,00001,2018,1,20180608,20180608,2000000067
,235900,00001,2018,1,20180608,20180608,2000000067
5100000368,130700,00001,2018,2,20180611,20180611,2000000067
4900000473,153500,00001,2018,1,20180709,20180709,2000000067
,153500,00001,2018,1,20180709,20180709,2000000067
5100000369,144100,00001,2018,2,20180710,20180710,2000000067
4900000474,103900,00001,2018,1,20180731,20180731,2000000067
,103900,00001,2018,1,20180731,20180731,2000000067
5100000370,105800,00001,2018,2,20180731,20180731,2000000067
4900000475,211500,00001,2018,1,20180912,20180912,2000000067
,211500,00001,2018,1,20180912,20180912,2000000067
5100000371,093200,00001,2018,2,20180913,20180913,2000000067
4900000476,205800,00001,2018,1,20181010,20181010,2000000067
,205800,00001,2018,1,20181010,20181010,2000000067
5100000372,094600,00001,2018,2,20181011,20181011,2000000067
4900000477,222900,00001,2018,1,20181107,20181107,2000000067
,222900,00001,2018,1,20181107,20181107,2000000067
5100000373,114100,00001,2018,2,20181114,20181114,2000000067
4900000478,232700,00001,2018,1,20181210,20181210,2000000067
,232700,00001,2018,1,20181210,20181210,2000000067
5100000374,163900,00001,2018,2,20181211,20181211,2000000067
4900000479,162600,00001,2018,1,20181219,20181219,2000000067
,162600,00001,2018,1,20181219,20181219,2000000067
5100000375,101500,00001,2018,2,20181221,20181221,2000000067
4900000480,095200,00001,2018,1,20180213,20180213,2000000068
,095200,00001,2018,1,20180213,20180213,2000000068
5100000376,120100,00001,2018,2,20180213,20180213,2000000068
4900000481,091100,00001,2018,1,20180314,20180314,2000000068
,091100,00001,2018,1,20180314,20180314,2000000068
5100000377,112800,00001,2018,2,20180314,20180314,2000000068
4900000482,113600,00001,2018,1,20180404,20180404,2000000068
,113600,00001,2018,1,20180404,20180404,2000000068
5100000378,124300,00001,2018,2,20180406,20180406,2000000068
4900000483,072600,00001,2018,1,20180517,20180517,2000000068
,072600,00001,2018,1,20180517,20180517,2000000068
5100000379,124900,00001,2018,2,20180518,20180518,2000000068
4900000484,001900,00001,2018,1,20180609,20180609,2000000068
,001900,00001,2018,1,20180609,20180609,2000000068
5100000380,071200,00001,2018,2,20180611,20180611,2000000068
4900000485,093000,00001,2018,1,20180719,20180719,2000000068
,093000,00001,2018,1,20180719,20180719,2000000068
5100000381,105100,00001,2018,2,20180719,20180719,2000000068
4900000486,103900,00001,2018,1,20180824,20180824,2000000068
,103900,00001,2018,1,20180824,20180824,2000000068
5100000382,111000,00001,2018,2,20180824,20180824,2000000068
4900000487,210600,00001,2018,1,20180912,20180912,2000000068
,210600,00001,2018,1,20180912,20180912,2000000068
5100000383,100300,00001,2018,2,20180913,20180913,2000000068
4900000488,205400,00001,2018,1,20181010,20181010,2000000068
,205400,00001,2018,1,20181010,20181010,2000000068
5100000384,094500,00001,2018,2,20181011,20181011,2000000068
4900000489,225200,00001,2018,1,20181107,20181107,2000000068
,225200,00001,2018,1,20181107,20181107,2000000068
5100000385,141500,00001,2018,2,20181114,20181114,2000000068
4900000490,100600,00001,2018,1,20181212,20181212,2000000068
,100600,00001,2018,1,20181212,20181212,2000000068
5100000386,121200,00001,2018,2,20181212,20181212,2000000068
4900000491,161900,00001,2018,1,20181219,20181219,2000000068
,161900,00001,2018,1,20181219,20181219,2000000068
5100000387,100900,00001,2019,2,20190108,20190108,2000000068
4900000492,100600,00001,2018,1,20180213,20180213,2000000069
,100600,00001,2018,1,20180213,20180213,2000000069
5100000388,115200,00001,2018,2,20180213,20180213,2000000069
4900000493,103300,00001,2018,1,20180314,20180314,2000000069
,103300,00001,2018,1,20180314,20180314,2000000069
5100000389,113100,00001,2018,2,20180314,20180314,2000000069
4900000494,121000,00001,2018,1,20180404,20180404,2000000069
,121000,00001,2018,1,20180404,20180404,2000000069
5100000390,123600,00001,2018,2,20180406,20180406,2000000069
4900000495,101200,00001,2018,1,20180514,20180514,2000000069
,101200,00001,2018,1,20180514,20180514,2000000069
5100000391,102500,00001,2018,2,20180514,20180514,2000000069
4900000496,003600,00001,2018,1,20180605,20180605,2000000069
,003600,00001,2018,1,20180605,20180605,2000000069
5100000392,082400,00001,2018,2,20180607,20180607,2000000069
4900000497,093400,00001,2018,1,20180719,20180719,2000000069
,093400,00001,2018,1,20180719,20180719,2000000069
5100000393,105200,00001,2018,2,20180719,20180719,2000000069
4900000498,115400,00001,2018,1,20180824,20180824,2000000069
,115400,00001,2018,1,20180824,20180824,2000000069
5100000394,133700,00001,2018,2,20180828,20180828,2000000069
4900000499,115300,00001,2018,1,20180906,20180906,2000000069
,115300,00001,2018,1,20180906,20180906,2000000069
5100000395,104700,00001,2018,2,20180910,20180910,2000000069
4900000500,131400,00001,2018,1,20181019,20181019,2000000069
,131400,00001,2018,1,20181019,20181019,2000000069
5100000396,100500,00001,2018,2,20181022,20181022,2000000069
4900000501,221400,00001,2018,1,20181107,20181107,2000000069
,221400,00001,2018,1,20181107,20181107,2000000069
5100000397,140000,00001,2018,2,20181114,20181114,2000000069
4900000502,225100,00001,2018,1,20181210,20181210,2000000069
,225100,00001,2018,1,20181210,20181210,2000000069
4900000503,231600,00001,2018,1,20181210,20181210,2000000069
,231600,00001,2018,1,20181210,20181210,2000000069
5100000398,065200,00001,2018,2,20181218,20181218,2000000069
5100000399,083800,00001,2018,2,20181219,20181219,2000000069
4900000504,160900,00001,2018,1,20181219,20181219,2000000069
,160900,00001,2018,1,20181219,20181219,2000000069
5100000399,154400,00001,2018,2,20181220,20181220,2000000069
4900000505,131700,00001,2018,1,20180212,20180212,2000000070
,131700,00001,2018,1,20180212,20180212,2000000070
5100000400,180500,00001,2018,2,20180212,20180212,2000000070
4900000506,133600,00001,2018,1,20180313,20180313,2000000070
,133600,00001,2018,1,20180313,20180313,2000000070
5100000401,180000,00001,2018,2,20180313,20180313,2000000070
4900000507,122400,00001,2018,1,20180404,20180404,2000000070
,122400,00001,2018,1,20180404,20180404,2000000070
5100000402,080400,00001,2018,2,20180406,20180406,2000000070
4900000508,091300,00001,2018,1,20180514,20180514,2000000070
,091300,00001,2018,1,20180514,20180514,2000000070
5100000403,105200,00001,2018,2,20180514,20180514,2000000070
4900000509,235400,00001,2018,1,20180604,20180604,2000000070
,235400,00001,2018,1,20180604,20180604,2000000070
5100000404,093400,00001,2018,2,20180607,20180607,2000000070
4900000510,145900,00001,2018,1,20180709,20180709,2000000070
,145900,00001,2018,1,20180709,20180709,2000000070
5100000405,143900,00001,2018,2,20180710,20180710,2000000070
4900000511,110400,00001,2018,1,20180731,20180731,2000000070
,110400,00001,2018,1,20180731,20180731,2000000070
5100000406,063300,00001,2018,2,20180809,20180809,2000000070
4900000512,125200,00001,2018,1,20180927,20180927,2000000070
,125200,00001,2018,1,20180927,20180927,2000000070
